wid,time,text,uid,like_count,username,following,followed,gender
4.34E+15,Fri Feb 08 16:51:54 +0800 2019,"央视都夸 《流浪地球》了 ，吴京好样儿的<span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zan-e3d1e596da.png"" style=""width:1em; height:1em;"" /></span>",5796487946,10,叔·画,70,93167,m
4.34E+15,Fri Feb 08 16:53:00 +0800 2019,"真的很好了，这边只有巨幕，回去再看一次IMAX<span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span>加油，跨出很大的一步啊！",3950978865,1,我是可爱的牛奶布丁,948,213,f
4.34E+15,Fri Feb 08 16:53:08 +0800 2019,"看到木星地球那段解释觉得今年高考物理题出来了<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>",3286941473,1,临溪潺潺,245,101,f
4.34E+15,Fri Feb 08 16:53:25 +0800 2019,木星上氧气不够，怎么点燃木星啊...火焰从地球喷向木星，中间算是真空状态吧。即使有稀薄的空气吸引，氧气含量低于5%会直接熄灭啊。所以结局是不是就是地球上的人全挂，剩下休眠仓一般人不知道飘去哪里了,1586527252,12,捡垃圾养你啊,216,415,f
4.34E+15,Fri Feb 08 16:53:31 +0800 2019,好看！！,6763038725,1,柠檬蜂蜜柚子橙子,267,110,f
4.34E+15,Fri Feb 08 16:53:36 +0800 2019,很好，四大官媒都集体打call了<a href='/n/人民网'>@人民网</a> <a href='/n/共青团中央'>@共青团中央</a> <a href='/n/央视新闻'>@央视新闻</a> <a href='/n/环球时报'>@环球时报</a>,1452277947,1,我吳所謂1018,205,396,m
4.34E+15,Fri Feb 08 16:53:47 +0800 2019,"央视给打call<span class=""url-icon""><img alt=[拳头] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_quantou-0a4441543d.png"" style=""width:1em; height:1em;"" /></span>",1882734603,1,木桶里放鞭炮,771,1042,m
4.34E+15,Fri Feb 08 16:53:53 +0800 2019,长知识了。,5679502292,1,到处跑的小霸王龙,59,263,f
4.34E+15,Fri Feb 08 16:53:59 +0800 2019,YouTube上已经有超清盗版了,1967981401,1,神经麻醉,465,127,m
4.34E+15,Fri Feb 08 16:54:12 +0800 2019,央大大发声了，票房不用愁！,1659041464,1,泠岚79,15,238,f
4.34E+15,Fri Feb 08 16:54:23 +0800 2019,"说了一大堆，我没怎么看懂<span class=""url-icon""><img alt=[晕] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yun-8746541994.png"" style=""width:1em; height:1em;"" /></span>",6304687616,1,灭霸-萨诺斯,352,118,m
4.34E+15,Fri Feb 08 16:54:28 +0800 2019,"男一号给我的第一感觉就是，曹云金没走错片场吧…<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>",5780687839,1,Yellow_兴,293,413,m
4.34E+15,Fri Feb 08 16:54:54 +0800 2019,"气势磅礴的设想<span class=""url-icon""><img alt=[笑哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiaohaha-1bfd4648b7.png"" style=""width:1em; height:1em;"" /></span>",2957600842,1,原来还有回忆,155,143,f
4.34E+15,Fri Feb 08 16:54:55 +0800 2019,这是我看过最烂的电影,5974830275,1,两条鱼尾77,119,277,f
4.34E+15,Fri Feb 08 16:54:55 +0800 2019,地球撞木星是不可能发生的。要相信科学。100多部发动机带动地球也是不可能的。发动机安在哪儿啊？怎么安装啊？要真有木星撞地球儿。你躲在5km的地下就安全吗？,6471829810,1,原子能小盆友678,278,137,m
4.34E+15,Fri Feb 08 16:54:55 +0800 2019,<a href='/n/因为我是荣文燕啊'>@因为我是荣文燕啊</a>,5200278208,1,一身仙_女味儿,74,68,f
4.34E+15,Fri Feb 08 16:55:10 +0800 2019,好片！,1888961905,1,Athenaning,501,337,f
4.34E+15,Fri Feb 08 16:55:37 +0800 2019,知识体系略显庞杂，很多东西高中物理学不好的人都看不懂……,5642640248,1,南枫流过heart,433,116,m
4.34E+15,Fri Feb 08 16:55:41 +0800 2019,我发现，微博很多黑《流浪地球》的人，都有一个特点，拒绝评论和私信，但是他们的发言又好像是没看懂电影，发表几个问题，求网友解答。可是想让我们解答，拒绝评论是为什么呀？,2496579673,1,会长是声优,581,1626,m
4.34E+15,Fri Feb 08 16:55:45 +0800 2019,中国科幻电影的里程碑#有种-火箭少女101孟美岐[音乐]#,2215646507,1,来呀练习室,751,10577,f
4.34E+15,Fri Feb 08 16:55:46 +0800 2019,电影真的很好看！里面还有很多天文学知识点。还是希望太阳系稳定，人类更要好好爱护地球——我们的家园！,5737815237,1,心理医生常向东,1325,2401847,m
4.34E+15,Fri Feb 08 16:55:48 +0800 2019,非常赞同最后一句，电影放完出门有孩子问他爸爸，木星真的存在吗？为什么我们看不到。真的觉得这部电影寓教于乐啊,1238875610,89,睡觉_特长生,86,532,m
4.34E+15,Fri Feb 08 16:56:08 +0800 2019,科学奥秘就是一瓶白酒烧了全是铝合金的太空舱..,5581706472,1,ARVINWEY,256,241,m
4.34E+15,Fri Feb 08 16:56:14 +0800 2019,肯定回去看的,5969670374,1,唯爱Kellyde乔,233,351,f
4.34E+15,Fri Feb 08 16:56:59 +0800 2019,震撼,2995613194,1,Lynn_Candace,1168,351,f
4.34E+15,Fri Feb 08 16:57:07 +0800 2019,"老子的意大利面呢！//<a href='/n/帅哥视频排行榜'>@帅哥视频排行榜</a>:我觉得这电影一点逻辑都没有,很失望。要什么行星发动机?只需要装上一万个喷子,以杠精为燃料,以键盘为系统,尤其是赤道上的转向喷子,360度无死角喷射,分分钟就将地球送出太阳系了,这么费力干嘛?",1696808247,1,和蔼可亲的妖胖,1035,701,m
4.34E+15,Fri Feb 08 16:57:15 +0800 2019,"央视爸爸来拨乱反正了<span class=""url-icon""><img alt=[挖鼻] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-842338e697.png"" style=""width:1em; height:1em;"" /></span>",1893478353,1,旖旎豆_,257,167,f
4.34E+15,Fri Feb 08 16:57:27 +0800 2019,"【《流浪地球》别光看特效！这里的科学奥秘更厉害<span class=""url-icon""><img alt=[思考] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_sikao-c599fd085f.png"" style=""width:1em; height:1em;"" /></span>】",2661348230,1,汽修小师傅,2150,4586,m
4.34E+15,Fri Feb 08 16:58:16 +0800 2019,明天去2刷,6482922175,1,枢哑tsy,268,48,m
4.34E+15,Fri Feb 08 16:58:55 +0800 2019,脑洞大开的剧本，也是有极广知识储备的，作者是个疯子般的天才，导演和演员却将这疯子作品拍成了电影，让大家一起嗨！,1569153365,1,独眼土豆,1765,3498,f
4.34E+15,Fri Feb 08 16:58:55 +0800 2019,很少人去关注现在的地球现状 今年气候变化已经很大 不想着去做力所能及的事情保护环境  反而不知道关注的些什么，即使全球变暖带来的危机在几百年以后，但那也是人类的后代 ，我们的后代,5225704665,40,Sweetest__GYRr,675,151,f
4.34E+15,Fri Feb 08 16:59:04 +0800 2019,星际穿越 ？,5485270450,1,户外我来啦,4571,296,m
4.34E+15,Fri Feb 08 16:59:59 +0800 2019,想去看,2803842764,1,睡不够的小迷糊,282,153,f
4.34E+15,Fri Feb 08 17:00:11 +0800 2019,这部电影除了特效还能看啥？？？,1561683411,1,单-小宝,446,805,m
4.34E+15,Fri Feb 08 17:00:12 +0800 2019,"今天还看有人在黑刘慈欣说他水平不行<span class=""url-icon""><img alt=[摊手] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-3abaa4ed77.png"" style=""width:1em; height:1em;"" /></span>",1189423997,1,古叶轩,448,863,m
4.34E+15,Fri Feb 08 17:00:37 +0800 2019,挺好的片子，给予更多的鼓励与支持，希望拍出第二部，,3149764253,1,妙明智慧,1688,169,m
4.34E+15,Fri Feb 08 17:01:48 +0800 2019,北京市第三区交通委提醒您： 道路千万条 安全第一条 行车不规范 亲人俩行泪,3662489172,14,ACarter_flames,467,119,m
4.34E+15,Fri Feb 08 17:02:05 +0800 2019,流浪地球在大刘的小说里只是小角色，期待三体,1867209045,1,tianyang0308,878,196,m
4.34E+15,Fri Feb 08 17:03:55 +0800 2019,还没去看,6259197446,1,今生最美的相遇LUHAN,536,10201,f
4.34E+15,Fri Feb 08 17:04:05 +0800 2019,以后不抱一本，“十万个拥归啥”看电影。我估计连字幕看着都费劲了！！,1072737967,1,血压一米八,861,1257,m
4.34E+15,Fri Feb 08 17:04:43 +0800 2019,我就想知道，联合政府那帮人在哪里猫着呢？他们有自己的空间站？,1644744475,8,GYEA,54,258,f
4.34E+15,Fri Feb 08 17:04:46 +0800 2019,//<a href='/n/这是一个神奇的昵称2009'>@这是一个神奇的昵称2009</a>:记得大刘说过，科幻小说不是传播知识，只要有人能因为科幻小说对科学产生兴趣，那就是最大的贡献了,3065358875,1,檀香的美丽人生,970,1257,f
4.34E+15,Fri Feb 08 17:05:08 +0800 2019,吴京也算大赢家了，当然为此也付出了很多,1786253561,1,榜上达人,1989,10765,m
4.34E+15,Fri Feb 08 17:05:37 +0800 2019,<a href='/n/古古古吉'>@古古古吉</a> 你是不是没看懂 补补课,1930845673,1,杨勒个阳,841,457,m
4.34E+15,Fri Feb 08 17:05:55 +0800 2019,学理科多重要。,1708823242,1,地产大婶,77,62655,f
4.34E+15,Fri Feb 08 17:06:00 +0800 2019,"萝卜青菜各有所爱，种花家的萝卜有些人不喜欢也不必强求，更何况人家山姆大叔的菜早已名扬几十年了，支持种花家的第一部科幻大片<span class=""url-icon""><img alt=[哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鼓掌] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-a35dfd4d70.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鼓掌] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-a35dfd4d70.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鼓掌] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-a35dfd4d70.png"" style=""width:1em; height:1em;"" /></span>",5000820984,8,绿芦烟雨,2157,122,m
4.34E+15,Fri Feb 08 17:06:44 +0800 2019,"我，高中物理18分，为了看懂电影我三刷了<span class=""url-icon""><img alt=[跪了] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guile-7b3e474f7f.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[跪了] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guile-7b3e474f7f.png"" style=""width:1em; height:1em;"" /></span>",1570243392,79,没错是没错吖,401,10,f
4.34E+15,Fri Feb 08 17:07:56 +0800 2019,维摩经中说：不可思议解脱菩萨，断取三千大千世界，如陶家轮，著右掌中，掷过恒河沙世界之外，其中众生，不觉不知己之所往。又复还置本处，都不使人有往来想，而此世界本相如故。所以，地球流浪，只需七天！菩提树下七天成佛，就可以把地球流浪到任何地方啦！,2691641993,1,何成-律师,294,2109,m
4.34E+15,Fri Feb 08 17:08:27 +0800 2019,推荐～,6094193890,1,我要变成胡白白,82,221,f
4.34E+15,Fri Feb 08 17:08:31 +0800 2019,小破球，飞的更高吧,2451259110,1,指尖的维尼,143,67,f
4.34E+15,Fri Feb 08 17:08:40 +0800 2019,"又为我们种下了一颗热爱科学的种子<span class=""url-icon""><img alt=[哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-dd1c6d36cf.png"" style=""width:1em; height:1em;"" /></span>",2058179950,1,摄影师-LeonardoLucas,1149,416,m
4.34E+15,Fri Feb 08 17:08:53 +0800 2019,"对不起我睡醒时候演完了<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>",5850335377,1,阿肯关岛,812,543,m
4.34E+15,Fri Feb 08 17:09:29 +0800 2019,好看,1864896231,1,维华唯一,500,211,f
4.34E+15,Fri Feb 08 17:09:34 +0800 2019,3q,6973238863,1,乌桕开门丷东郭,1150,118,f
4.34E+15,Fri Feb 08 17:09:43 +0800 2019,官方点赞,2700257002,1,呐阿诺红豆泥,115,94,m
4.34E+15,Fri Feb 08 17:10:10 +0800 2019,马一下,3833570577,1,麗一橘,375,158,f
4.34E+15,Fri Feb 08 17:11:24 +0800 2019,非常值得一看，还有黄渤沈腾的外星人也不错,5652189795,1,惜凡s,557,238,m
4.34E+15,Fri Feb 08 17:11:30 +0800 2019,"话说被洛希极限撕裂的天体产生的碎片不是会成为行星环么？<span class=""url-icon""><img alt=[费解] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-bac8e40ab4.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[疑问] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40a816d206.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[费解] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-bac8e40ab4.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[疑问] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40a816d206.png"" style=""width:1em; height:1em;"" /></span>",6482880126,1,欧宇豪Hugo,22,6,m
4.34E+15,Fri Feb 08 17:11:31 +0800 2019,最后的支援剧情其实在丰富一些就更好了，体现人类命运共同体,2732028084,1,那一个清晨,412,145,m
4.34E+15,Fri Feb 08 17:11:32 +0800 2019,洛希极限原来如此,5861345300,1,微酸女巫,170,120,f
4.34E+15,Fri Feb 08 17:11:33 +0800 2019,"真的好看，推，总算有诚意了，以后拍电影按这份诚意来<span class=""url-icon""><img alt=[笑而不语] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_heiheihei-f7ca09d6e8.png"" style=""width:1em; height:1em;"" /></span>",5882620402,1,酔鷹傾楓,360,472,f
4.34E+15,Fri Feb 08 17:11:46 +0800 2019,真挺不错的，感觉会是中国科幻电影的里程碑,2336151437,1,芳的芳,859,273,f
4.34E+15,Fri Feb 08 17:12:26 +0800 2019,"偷偷摸泪了几次，能讲吗<span class=""url-icon""><img alt=[酷] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_ku-6fa1a42f7b.png"" style=""width:1em; height:1em;"" /></span>",2726605913,1,柚子的夏天好开心,122,57,m
4.34E+15,Fri Feb 08 17:12:37 +0800 2019,额额额,6973891865,1,便秘丷剑客,1064,52,m
4.34E+15,Fri Feb 08 17:12:50 +0800 2019,流浪地球那个运输车，我好喜欢，很霸气。,2825487304,1,向前夕阳红,132,129,m
4.34E+15,Fri Feb 08 17:13:05 +0800 2019,万有引力产生的“洛希极限”现象,2201233404,1,纷至z,1143,1595,m
4.34E+15,Fri Feb 08 17:13:57 +0800 2019,昨天半夜刚刚刷了一遍，很喜欢很喜欢，非常打动人心的恢弘巨制,5127504821,1,等崽崽的薇薇,193,43,f
4.34E+15,Fri Feb 08 17:14:20 +0800 2019,这电影没有感动的要哭的剧情吧？没有的话我就去看。,1935961954,8,吕培Lvp,360,165,m
4.34E+15,Fri Feb 08 17:14:33 +0800 2019,很好看的一部电影，更多的是传达永不放弃，团结，合作奉献的一种精神,3215614190,1,三顾茅芦,529,254,m
4.34E+15,Fri Feb 08 17:14:44 +0800 2019,"来自官方的科普<span class=""url-icon""><img alt=[嘻嘻] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-813ededea2.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[嘻嘻] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-813ededea2.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[嘻嘻] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-813ededea2.png"" style=""width:1em; height:1em;"" /></span>",2400339861,1,果子guoguo的世界,521,195,f
4.34E+15,Fri Feb 08 17:14:44 +0800 2019,好想去看！！！,3946258008,1,蒸鱼小小小丸子,170,34,f
4.34E+15,Fri Feb 08 17:14:55 +0800 2019,木有,6975410707,1,子宫御寒,249,49,m
4.34E+15,Fri Feb 08 17:14:57 +0800 2019,为中国电影点赞，为中国军人点赞,2836487873,1,像伟仔的AWU,106,2,m
4.34E+15,Fri Feb 08 17:15:23 +0800 2019,划时代的电影,1931096264,1,维尼小糖豆,168,330,f
4.34E+15,Fri Feb 08 17:15:26 +0800 2019,其实流浪地球里面很真实又很残酷，先是没办法的情况下抛弃了一半的人类，然后又在未知下进入木星轨道，感觉人类在宇宙里渺小到忽略不计，漫长的流浪时代又有许多未知在等待着，稍不留神可能又是灭绝的危险。,3152024754,1,小光幕啊哒,187,38,m
4.34E+15,Fri Feb 08 17:15:41 +0800 2019,"好怕看不懂<span class=""url-icon""><img alt=[二哈] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;"" /></span>",1748064827,0,summydandan,456,585,f
4.34E+15,Fri Feb 08 17:15:47 +0800 2019,厉害了！为此去买了刘慈欣的小说集！,6655060768,1,至简爱北香菇菜心,227,163,f
4.34E+15,Fri Feb 08 17:16:00 +0800 2019,非常棒的一部电影,2014046195,1,福气渊源,143,128,m
4.34E+15,Fri Feb 08 17:16:01 +0800 2019,适合孩子看吗？,6619910119,15,Candy未长大,189,6,f
4.34E+15,Fri Feb 08 17:16:05 +0800 2019,现实中的流浪地球是不可能实现的，一旦发生，人类将毫无还手之力，但永远要相信希望会给人勇气,2481301480,1,一去三四里,155,257,m
4.34E+15,Fri Feb 08 17:16:16 +0800 2019,好的科幻片值得推荐，不止是冲着国产科幻电影的标签推荐的，确实是好电影。,3197703814,1,皮诺曹的替身,237,141,m
4.34E+15,Fri Feb 08 17:16:37 +0800 2019,木星轨道本来是充满其他物质的，但电影里木星轨道却是空荡荡的，不大可能木星所有卫星（已知79个）恰好同在木星的另一端，应该会出现地球与木星卫星比翼齐飞景象，但是电影里没有，应是一个Bug。我其实从一开始就注意到了，我不说，现在无所谓了。转发：<a href='/n/北京天文馆朱进'>@北京天文馆朱进</a> //<a href='/n/电影未来号'>@电影未来号</a>: //<a href='/n/王小东'>@王小东</a>:,5912725776,1,红猫上尉01,270,312,m
4.34E+15,Fri Feb 08 17:16:48 +0800 2019,我看到了导演的诚意和国家的情怀~好看！,6341576992,1,阿挪舒华辛迪加,1254,267,m
4.34E+15,Fri Feb 08 17:17:15 +0800 2019,"看完讲解，十分佩服流浪地球的幕后人员，这与我来说，太深奥了，理解起来比较困难，同时我深刻的感受到流浪地球幕后人的用心良苦，十分佩服<span class=""url-icon""><img alt=[作揖] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-cb12e18fd5.png"" style=""width:1em; height:1em;"" /></span>",6020233552,8,是梁梁A,685,457,f
4.34E+15,Fri Feb 08 17:17:30 +0800 2019,引力弹弓，嗖～～,1646204712,1,fishermen,1823,4073,m
4.34E+15,Fri Feb 08 17:18:07 +0800 2019,"在这个年过完之前一定要把流浪地球看了<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>",6426849909,1,偶像是齐天大圣,168,234,f
4.34E+15,Fri Feb 08 17:18:17 +0800 2019,就是觉得好看，科幻电影加油,1679328431,1,兰精灵咩,506,195,f
4.34E+15,Fri Feb 08 17:18:23 +0800 2019,"文科生的知识盲区<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>",5341272217,3,西风漂流ww,147,272,f
4.34E+15,Fri Feb 08 17:19:02 +0800 2019,只有我们走进影院，以后才会有更精彩的科幻电影,1679328431,1,兰精灵咩,506,195,f
4.34E+15,Fri Feb 08 17:19:05 +0800 2019,挺好看！作为济宁人我打满分，哈哈,1418155230,1,风里人家,58,87,m
4.34E+15,Fri Feb 08 17:19:25 +0800 2019,里面有很多的情节可以深挖，但是故事主线不清晰，男主和他老爸的矛盾莫名其妙，女主最后的号召口号也不是太感人，她说的话还没有人工智能moss在做最后的新闻播报时来的精彩。当时我听完moss的话时，真的感觉到绝望了，同时也做好了慷慨赴死的思想准备了,2126782812,1,Raynnisa,168,141,f
4.34E+15,Fri Feb 08 17:20:16 +0800 2019,中国科幻破冰之作!,3193687000,1,正版超超,155,285,m
4.34E+15,Fri Feb 08 17:20:41 +0800 2019,涨知识了！  好的科幻对科学和未来科技有重要的指导意义，也能启发孩子们对未来科技的想象，启发孩子的想象和思维未来的科技才会更发达,1746242207,1,神经叨叨哦123,204,131,m
4.34E+15,Fri Feb 08 17:21:01 +0800 2019,看李永乐比邻星是个红矮星,3303413664,1,抠脚大妹笑点低_法外狂徒张三,245,321,f
